Date,petroleo,selic,ipca,dolar,Inflation
2008-05-22,"129,04",11.75,,,
2008-05-21,"127,28",11.75,,1.6492,
2008-05-20,"122,98",11.75,,1.657,
2008-05-19,"122,76",11.75,,1.646,
2008-05-18,"121,18",11.75,,,
2008-05-17,"123,11",11.75,,,
2008-05-16,"122,89",11.75,,1.6434,
2008-05-15,"122,76",11.75,,1.6601,
2008-05-14,"121,18",11.75,,1.6641,
2008-05-13,"123,54",11.75,,1.6583,
2008-05-12,"119,85",11.75,,1.6743,
2008-05-11,"120,27",11.75,,,
2008-05-10,"119,88",11.75,,,
2008-05-09,"115,68",11.75,,1.6949,
2008-05-08,"119,85",11.75,,1.6936,
2008-05-07,"120,27",11.75,,1.6741,
2008-05-06,"111,92",11.75,,1.6615,
2008-05-05,"107,30",11.75,,1.6578,
2008-05-04,"111,12",11.75,,,
2008-05-03,"113,86",11.75,,,
2008-05-02,"115,70",11.75,,1.6506,
2008-05-01,"107,30",11.75,0.79,,216.632
2008-04-30,"111,12",11.75,,1.6872,
2008-04-29,"116,62",11.75,,1.7058,
2008-04-28,"114,85",11.75,,1.6764,
2008-04-27,"115,34",11.75,,,
2008-04-26,"113,54",11.75,,,
2008-04-25,"111,35",11.75,,1.6688,
2008-04-24,"114,85",11.75,,1.6687,
2008-04-23,"115,34",11.75,,1.6582,
2008-04-22,"110,67",11.75,,1.6575,
2008-04-21,"111,34",11.75,,,
2008-04-20,"110,95",11.75,,,
2008-04-19,"110,84",11.75,,,
2008-04-18,"108,32",11.75,,1.6693,
2008-04-17,"111,34",11.75,,1.6588,
2008-04-16,"110,95",11.25,,1.6699,
2008-04-15,"107,15",11.25,,1.6822,
2008-04-14,"107,37",11.25,,1.6867,
2008-04-13,"107,46",11.25,,,
2008-04-12,"105,05",11.25,,,
2008-04-11,"105,98",11.25,,1.6876,
2008-04-10,"107,37",11.25,,1.6822,
2008-04-09,"107,46",11.25,,1.6878,
2008-04-08,"102,21",11.25,,1.7038,
2008-04-07,"102,31",11.25,,1.699,
2008-04-06,"98,85",11.25,,,
2008-04-05,"98,69",11.25,,,
2008-04-04,"102,33",11.25,,1.7117,
2008-04-03,"102,31",11.25,,1.7252,
2008-04-02,"98,85",11.25,,1.7273,
2008-04-01,"102,68",11.25,0.55,1.7534,214.823
2008-03-31,"103,89",11.25,,1.7491,
2008-03-30,"102,83",11.25,,,
2008-03-29,"99,91",11.25,,,
2008-03-28,"100,93",11.25,,1.7456,
2008-03-27,"103,89",11.25,,1.7345,
2008-03-26,"102,83",11.25,,1.7288,
2008-03-25,"99,91",11.25,,1.7341,
2008-03-24,"99,78",11.25,,1.7407,
2008-03-23,"102,65",11.25,,,
2008-03-22,"105,35",11.25,,,
2008-03-21,"104,41",11.25,,,
2008-03-20,"99,78",11.25,,1.7424,
2008-03-19,"102,65",11.25,,1.7045,
2008-03-18,"109,16",11.25,,1.7007,
2008-03-17,"109,18",11.25,,1.7248,
2008-03-16,"107,99",11.25,,,
2008-03-15,"106,78",11.25,,,
2008-03-14,"105,33",11.25,,1.6947,
2008-03-13,"109,18",11.25,,1.6971,
2008-03-12,"107,99",11.25,,1.6796,
2008-03-11,"104,66",11.25,,1.6947,
2008-03-10,"103,47",11.25,,1.6996,
2008-03-09,"100,95",11.25,,,
2008-03-08,"98,60",11.25,,,
2008-03-07,"101,83",11.25,,1.6841,
2008-03-06,"103,47",11.25,,1.672,
2008-03-05,"100,95",11.25,,1.67,
2008-03-04,"100,90",11.25,,1.673,
2008-03-03,"99,83",11.25,,1.6816,
2008-03-02,"98,28",11.25,,,
2008-03-01,"99,05",11.25,0.48,,213.528
2008-02-29,"97,43",11.25,,1.6833,
2008-02-28,"99,83",11.25,,1.6723,
2008-02-27,"98,28",11.25,,1.6715,
2008-02-26,"96,07",11.25,,1.6882,
2008-02-25,"97,52",11.25,,1.7062,
2008-02-24,"97,88",11.25,,,
2008-02-23,"97,03",11.25,,,
2008-02-22,"96,07",11.25,,1.704,
2008-02-21,"97,52",11.25,,1.7104,
2008-02-20,"97,88",11.25,,1.7351,
2008-02-19,"96,96",11.25,,1.7329,
2008-02-18,"95,92",11.25,,1.7394,
2008-02-17,"93,82",11.25,,,
2008-02-16,"94,28",11.25,,,
2008-02-15,"93,93",11.25,,1.7541,
2008-02-14,"95,92",11.25,,1.7469,
2008-02-13,"93,82",11.25,,1.7459,
2008-02-12,"91,45",11.25,,1.7478,
2008-02-11,"88,55",11.25,,1.7601,
2008-02-10,"88,73",11.25,,,
2008-02-09,"89,60",11.25,,,
2008-02-08,"91,09",11.25,,1.7681,
2008-02-07,"88,55",11.25,,1.7627,
2008-02-06,"88,73",11.25,,1.7531,
2008-02-05,"91,41",11.25,,,
2008-02-04,"91,58",11.25,,,
2008-02-03,"92,46",11.25,,,
2008-02-02,"92,49",11.25,,,
2008-02-01,"90,91",11.25,0.49,1.7451,211.693
2008-01-31,"91,58",11.25,,1.7603,
2008-01-30,"92,46",11.25,,1.7802,
2008-01-29,"90,96",11.25,,1.7762,
2008-01-28,"87,69",11.25,,1.7906,
2008-01-27,"87,06",11.25,,,
2008-01-26,"88,11",11.25,,,
2008-01-25,"90,96",11.25,,1.7912,
2008-01-24,"87,69",11.25,,1.7883,
2008-01-23,"87,06",11.25,,1.8147,
2008-01-22,"89,66",11.25,,1.8041,
2008-01-21,"88,96",11.25,,1.8301,
2008-01-20,"88,10",11.25,,,
2008-01-19,"90,87",11.25,,,
2008-01-18,"92,58",11.25,,1.785,
2008-01-17,"88,96",11.25,,1.7687,
2008-01-16,"88,10",11.25,,1.763,
2008-01-15,"91,86",11.25,,1.745,
2008-01-14,"92,80",11.25,,1.7414,
2008-01-13,"96,76",11.25,,,
2008-01-12,"96,37",11.25,,,
2008-01-11,"94,19",11.25,,1.7536,
2008-01-10,"92,80",11.25,,1.7628,
2008-01-09,"96,76",11.25,,1.7691,
2008-01-08,"96,87",11.25,,1.7554,
2008-01-07,"98,45",11.25,,1.7675,
2008-01-06,"97,01",11.25,,,
2008-01-04,"93,68",11.25,,1.7574,
2008-01-03,"98,45",11.25,,1.7569,
2008-01-02,"97,01",11.25,,1.7722,
2008-01-01,"95,92",11.25,0.54,,211.08
2007-12-31,"95,66",11.25,,1.7713,
2007-12-28,"91,59",11.25,,1.7713,
2007-12-27,"95,66",11.25,,1.7671,
2007-12-25,"91,03",11.25,,,
2007-12-24,"91,06",11.25,,1.7909,
2007-12-23,"90,98",11.25,,,
2007-12-22,"90,71",11.25,,,
2007-12-21,"90,32",11.25,,1.7966,
2007-12-20,"91,06",11.25,,1.8032,
2007-12-19,"90,98",11.25,,1.8019,
2007-12-18,"91,86",11.25,,1.8091,
2007-12-17,"92,57",11.25,,1.8123,
2007-12-16,"91,69",11.25,,,
2007-12-15,"87,77",11.25,,,
2007-12-14,"87,33",11.25,,1.7959,
2007-12-13,"92,57",11.25,,1.7746,
2007-12-12,"91,69",11.25,,1.7624,
2007-12-11,"88,46",11.25,,1.765,
2007-12-10,"88,46",11.25,,1.762,
2007-12-09,"90,70",11.25,,,
2007-12-08,"89,97",11.25,,,
2007-12-07,"87,85",11.25,,1.7616,
2007-12-06,"88,46",11.25,,1.7873,
2007-12-05,"90,70",11.25,,1.7956,
2007-12-04,"88,71",11.25,,1.8233,
2007-12-03,"92,34",11.25,,1.7888,
2007-12-02,"91,64",11.25,,,
2007-12-01,"93,23",11.25,0.74,,210.036
2007-11-30,"94,88",11.25,,1.7837,
2007-11-29,"92,34",11.25,,1.7905,
2007-11-28,"91,64",11.25,,1.8018,
2007-11-27,"95,33",11.25,,1.8501,
2007-11-26,"94,88",11.25,,1.811,
2007-11-25,"94,97",11.25,,,
2007-11-24,"94,13",11.25,,,
2007-11-23,"91,59",11.25,,1.7962,
2007-11-21,"94,97",11.25,,1.7866,
2007-11-20,"91,99",11.25,,1.7647,
2007-11-19,"90,32",11.25,,1.7593,
2007-11-18,"90,73",11.25,,,
2007-11-17,"89,09",11.25,,,
2007-11-16,"91,56",11.25,,1.7414,
2007-11-15,"90,32",11.25,,,
2007-11-14,"90,73",11.25,,1.7378,
2007-11-13,"92,32",11.25,,1.7682,
2007-11-12,"94,40",11.25,,1.774,
2007-11-11,"94,85",11.25,,,
2007-11-10,"93,99",11.25,,,
2007-11-09,"92,16",11.25,,1.749,
2007-11-08,"94,40",11.25,,1.7354,
2007-11-07,"94,85",11.25,,1.74,
2007-11-06,"92,11",11.25,,1.7325,
2007-11-05,"90,36",11.25,,1.7556,
2007-11-04,"89,87",11.25,,,
2007-11-03,"89,87",11.25,,,
2007-11-02,"89,87",11.25,,,
2007-11-01,"90,36",11.25,0.38,1.746,210.177
2007-10-31,"89,87",11.25,,1.744,
2007-10-30,"84,71",11.25,,1.7552,
2007-10-29,"85,40",11.25,,1.7595,
2007-10-28,"83,47",11.25,,,
2007-10-27,"82,31",11.25,,,
2007-10-26,"82,72",11.25,,1.7752,
2007-10-25,"85,40",11.25,,1.7896,
2007-10-24,"83,47",11.25,,1.7969,
2007-10-23,"84,25",11.25,,1.8007,
2007-10-22,"85,03",11.25,,1.8206,
2007-10-21,"85,24",11.25,,,
2007-10-20,"84,43",11.25,,,
2007-10-19,"82,50",11.25,,1.7964,
2007-10-18,"85,03",11.25,,1.8071,
2007-10-17,"85,24",11.25,,1.8138,
2007-10-16,"80,82",11.25,,1.8242,
2007-10-15,"80,83",11.25,,1.8078,
2007-10-14,"77,85",11.25,,,
2007-10-13,"77,82",11.25,,,
2007-10-12,"76,94",11.25,,,
2007-10-11,"80,83",11.25,,1.792,
2007-10-10,"77,85",11.25,,1.8048,
2007-10-09,"79,05",11.25,,1.8108,
2007-10-08,"77,84",11.25,,1.8133,
2007-10-07,"77,80",11.25,,,
2007-10-06,"76,87",11.25,,,
2007-10-05,"78,33",11.25,,1.8092,
2007-10-04,"77,84",11.25,,1.8284,
2007-10-03,"77,80",11.25,,1.8274,
2007-10-02,"80,97",11.25,,1.8235,
2007-10-01,"78,88",11.25,0.3,1.8225,208.936
2007-09-30,"76,21",11.25,,,
2007-09-29,"76,80",11.25,,,
2007-09-28,"77,87",11.25,,1.8389,
2007-09-27,"78,88",11.25,,1.8409,
2007-09-26,"76,21",11.25,,1.8493,
2007-09-25,"78,91",11.25,,1.8656,
2007-09-24,"78,48",11.25,,1.8694,
2007-09-23,"78,47",11.25,,,
2007-09-22,"77,00",11.25,,,
2007-09-21,"77,99",11.25,,1.8618,
2007-09-20,"78,48",11.25,,1.8637,
2007-09-19,"78,47",11.25,,1.8639,
2007-09-18,"78,27",11.25,,1.896,
2007-09-17,"77,84",11.25,,1.9123,
2007-09-16,"77,15",11.25,,,
2007-09-15,"76,23",11.25,,,
2007-09-14,"74,97",11.25,,1.9031,
2007-09-13,"77,84",11.25,,1.8991,
2007-09-12,"77,15",11.25,,1.9125,
2007-09-11,"75,08",11.25,,1.9304,
2007-09-10,"76,21",11.25,,1.9591,
2007-09-09,"74,72",11.25,,,
2007-09-08,"74,22",11.25,,,
2007-09-07,"75,08",11.25,,,
2007-09-06,"76,21",11.25,,1.9545,
2007-09-05,"74,72",11.5,,1.964,
2007-09-04,"72,29",11.5,,1.9528,
2007-09-03,"71,46",11.5,,1.9547,
2007-09-02,"70,48",11.5,,,
2007-09-01,"69,66",11.5,0.18,,208.49
2007-08-31,"68,85",11.5,,1.962,
2007-08-30,"71,46",11.5,,1.9777,
2007-08-29,"70,48",11.5,,1.9864,
2007-08-28,"69,49",11.5,,1.9849,
2007-08-27,"68,73",11.5,,1.9489,
2007-08-26,"67,73",11.5,,,
2007-08-25,"67,88",11.5,,,
2007-08-24,"68,37",11.5,,1.9855,
2007-08-23,"68,73",11.5,,1.9939,
2007-08-22,"67,73",11.5,,2.0173,
2007-08-21,"69,80",11.5,,2.0385,
2007-08-20,"68,77",11.5,,2.028,
2007-08-19,"71,30",11.5,,,
2007-08-18,"69,29",11.5,,,
2007-08-17,"71,30",11.5,,2.0376,
2007-08-16,"68,77",11.5,,2.1124,
2007-08-15,"71,30",11.5,,2.0043,
2007-08-14,"69,57",11.5,,1.9809,
2007-08-13,"70,08",11.5,,1.9411,
2007-08-12,"70,73",11.5,,,
2007-08-11,"70,42",11.5,,,
2007-08-10,"72,69",11.5,,1.955,
2007-08-09,"70,08",11.5,,1.9191,
2007-08-08,"70,73",11.5,,1.8866,
2007-08-07,"75,36",11.5,,1.9077,
2007-08-06,"76,14",11.5,,1.9106,
2007-08-05,"77,11",11.5,,,
2007-08-04,"77,01",11.5,,,
2007-08-03,"76,07",11.5,,1.8814,
2007-08-02,"76,14",11.5,,1.8729,
2007-08-01,"77,11",11.5,0.47,1.8856,207.917
2007-07-31,"76,58",11.5,,1.8776,
2007-07-30,"77,28",11.5,,1.8809,
2007-07-29,"75,21",11.5,,,
2007-07-28,"75,88",11.5,,,
2007-07-27,"78,36",11.5,,1.9069,
2007-07-26,"77,28",11.5,,1.9054,
2007-07-25,"75,21",11.5,,1.8643,
2007-07-24,"79,09",11.5,,1.8525,
2007-07-23,"78,37",11.5,,1.8448,
2007-07-22,"78,00",11.5,,,
2007-07-21,"77,59",11.5,,,
2007-07-20,"78,17",11.5,,1.8606,
2007-07-19,"78,37",11.5,,1.8536,
2007-07-18,"78,00",12.0,,1.8609,
2007-07-17,"78,12",12.0,,1.8621,
2007-07-16,"78,24",12.0,,1.8647,
2007-07-15,"77,44",12.0,,,
2007-07-14,"77,88",12.0,,,
2007-07-13,"77,10",12.0,,1.8684,
2007-07-12,"78,24",12.0,,1.8767,
2007-07-11,"77,44",12.0,,1.89,
2007-07-10,"76,58",12.0,,1.8947,
2007-07-09,"75,40",12.0,,1.8992,
2007-07-07,"74,26",12.0,,,
2007-07-06,"72,90",12.0,,1.9033,
2007-07-05,"75,40",12.0,,1.9157,
2007-07-03,"72,22",12.0,,1.9122,
2007-07-02,"71,96",12.0,,1.9176,
2007-07-01,"71,84",12.0,0.24,,208.299
2007-06-30,"71,41",12.0,,,
2007-06-29,"71,36",12.0,,1.9262,
2007-06-28,"71,96",12.0,,1.9256,
2007-06-27,"71,84",12.0,,1.9499,
2007-06-26,"72,04",12.0,,1.9488,
2007-06-25,"71,81",12.0,,1.9379,
2007-06-24,"70,55",12.0,,,
2007-06-23,"72,17",12.0,,,
2007-06-22,"72,33",12.0,,1.9334,
2007-06-21,"71,81",12.0,,1.9197,
2007-06-20,"70,55",12.0,,1.9198,
2007-06-19,"71,63",12.0,,1.9058,
2007-06-18,"71,18",12.0,,1.9047,
2007-06-17,"69,24",12.0,,,
2007-06-16,"68,56",12.0,,,
2007-06-15,"68,85",12.0,,1.9097,
2007-06-14,"71,18",12.0,,1.9303,
2007-06-13,"69,24",12.0,,1.9442,
2007-06-12,"70,04",12.0,,1.942,
2007-06-11,"72,36",12.0,,1.9473,
2007-06-10,"71,50",12.0,,,
2007-06-09,"71,36",12.0,,,
2007-06-08,"70,90",12.0,,1.9638,
2007-06-07,"72,36",12.5,,,
2007-06-06,"71,50",12.5,,1.9617,
2007-06-05,"68,65",12.5,,1.9395,
2007-06-04,"68,18",12.5,,1.9215,
2007-06-03,"67,64",12.5,,,
2007-06-02,"69,31",12.5,,,
2007-06-01,"68,65",12.5,0.28,1.9056,208.352
2007-05-31,"68,18",12.5,,1.9289,
2007-05-30,"67,64",12.5,,1.9468,
2007-05-29,"70,72",12.5,,1.9461,
2007-05-28,"71,96",12.5,,1.9441,
2007-05-27,"71,01",12.5,,,
2007-05-26,"70,05",12.5,,,
2007-05-25,"69,51",12.5,,1.952,
2007-05-24,"71,96",12.5,,1.9653,
2007-05-23,"71,01",12.5,,1.9489,
2007-05-22,"69,26",12.5,,1.9409,
2007-05-21,"69,08",12.5,,1.9435,
2007-05-20,"66,83",12.5,,,
2007-05-19,"66,74",12.5,,,
2007-05-18,"65,86",12.5,,1.963,
2007-05-17,"69,08",12.5,,1.9573,
2007-05-16,"66,83",12.5,,1.9586,
2007-05-15,"65,18",12.5,,1.9922,
2007-05-14,"64,63",12.5,,2.0138,
2007-05-13,"63,50",12.5,,,
2007-05-12,"63,55",12.5,,,
2007-05-11,"62,70",12.5,,2.0194,
2007-05-10,"64,63",12.5,,2.0217,
2007-05-09,"63,50",12.5,,2.0222,
2007-05-08,"65,14",12.5,,2.0226,
2007-05-07,"64,85",12.5,,2.0266,
2007-05-06,"65,57",12.5,,,
2007-05-05,"67,40",12.5,,,
2007-05-04,"67,23",12.5,,2.0309,
2007-05-03,"64,85",12.5,,2.0239,
2007-05-02,"65,57",12.5,,2.0268,
2007-05-01,"67,28",12.5,0.28,,207.949
2007-04-30,"67,51",12.5,,2.0339,
2007-04-29,"67,44",12.5,,,
2007-04-28,"67,94",12.5,,,
2007-04-27,"66,80",12.5,,2.0321,
2007-04-26,"67,51",12.5,,2.0252,
2007-04-25,"67,44",12.5,,2.0236,
2007-04-24,"66,34",12.5,,2.0385,
2007-04-23,"66,17",12.5,,2.029,
2007-04-22,"65,09",12.5,,,
2007-04-21,"66,34",12.5,,,
2007-04-20,"67,10",12.5,,2.0262,
2007-04-19,"66,17",12.5,,2.0312,
2007-04-18,"65,09",12.75,,2.0365,
2007-04-17,"68,78",12.75,,2.0348,
2007-04-16,"67,79",12.75,,2.034,
2007-04-15,"68,60",12.75,,,
2007-04-14,"67,64",12.75,,,
2007-04-13,"68,78",12.75,,2.0231,
2007-04-12,"67,79",12.75,,2.0371,
2007-04-11,"68,60",12.75,,2.0333,
2007-04-10,"67,64",12.75,,2.0282,
2007-04-09,"69,15",12.75,,2.0236,
2007-04-08,"68,09",12.75,,,
2007-04-07,"68,00",12.75,,,
2007-04-06,"68,94",12.75,,,
2007-04-05,"69,15",12.75,,2.0333,
2007-04-04,"68,09",12.75,,2.0321,
2007-04-03,"68,47",12.75,,2.0372,
2007-04-02,"67,19",12.75,,2.0478,
2007-04-01,"66,15",12.75,0.25,,206.686
2007-03-31,"64,25",12.75,,,
2007-03-30,"64,43",12.75,,2.0504,
2007-03-29,"67,19",12.75,,2.0545,
2007-03-28,"66,15",12.75,,2.0716,
2007-03-27,"63,10",12.75,,2.0637,
2007-03-26,"61,57",12.75,,2.0601,
2007-03-25,"60,18",12.75,,,
2007-03-24,"60,11",12.75,,,
2007-03-23,"60,49",12.75,,2.0652,
2007-03-22,"61,57",12.75,,2.0602,
2007-03-21,"60,18",12.75,,2.0676,
2007-03-20,"60,93",12.75,,2.0763,
2007-03-19,"60,40",12.75,,2.0792,
2007-03-18,"60,89",12.75,,,
2007-03-17,"61,52",12.75,,,
2007-03-16,"60,59",12.75,,2.0915,
2007-03-15,"60,40",12.75,,2.0909,
2007-03-14,"60,89",12.75,,2.1044,
2007-03-13,"60,25",12.75,,2.0962,
2007-03-12,"60,90",12.75,,2.0902,
2007-03-11,"61,13",12.75,,,
2007-03-10,"59,68",12.75,,,
2007-03-09,"59,78",12.75,,2.0983,
2007-03-08,"60,90",12.75,,2.1054,
2007-03-07,"61,13",13.0,,2.1121,
2007-03-06,"61,92",13.0,,2.1209,
2007-03-05,"61,18",13.0,,2.1388,
2007-03-04,"59,39",13.0,,,
2007-03-03,"60,28",13.0,,,
2007-03-02,"60,34",13.0,,2.1274,
2007-03-01,"61,18",13.0,0.37,2.126,205.352
2007-02-28,"59,39",13.0,,2.1182,
2007-02-27,"60,38",13.0,,2.1099,
2007-02-26,"58,62",13.0,,2.0863,
2007-02-25,"57,74",13.0,,,
2007-02-24,"55,91",13.0,,,
2007-02-23,"60,38",13.0,,2.0868,
2007-02-22,"58,62",13.0,,2.0766,
2007-02-21,"57,74",13.0,,2.0802,
2007-02-20,"56,78",13.0,,,
2007-02-19,"54,25",13.0,,,
2007-02-18,"55,05",13.0,,,
2007-02-17,"56,12",13.0,,,
2007-02-16,"55,52",13.0,,2.0913,
2007-02-15,"54,25",13.0,,2.0896,
2007-02-14,"55,05",13.0,,2.1,
2007-02-13,"57,21",13.0,,2.1088,
2007-02-12,"57,24",13.0,,2.114,
2007-02-11,"58,35",13.0,,,
2007-02-10,"58,04",13.0,,,
2007-02-09,"58,67",13.0,,2.1033,
2007-02-08,"57,24",13.0,,2.0951,
2007-02-07,"58,35",13.0,,2.0852,
2007-02-06,"56,93",13.0,,2.0833,
2007-02-05,"56,74",13.0,,2.0964,
2007-02-04,"56,52",13.0,,,
2007-02-03,"54,69",13.0,,,
2007-02-02,"54,71",13.0,,2.0982,
2007-02-01,"56,74",13.0,0.44,2.1093,203.499
2007-01-31,"56,52",13.0,,2.1247,
2007-01-30,"55,29",13.0,,2.1329,
2007-01-29,"55,67",13.0,,2.136,
2007-01-28,"55,11",13.0,,,
2007-01-27,"53,93",13.0,,,
2007-01-26,"54,34",13.0,,2.136,
2007-01-25,"55,67",13.0,,2.1281,
2007-01-24,"55,11",13.25,,2.1286,
2007-01-23,"52,29",13.25,,2.1368,
2007-01-22,"50,83",13.25,,2.1327,
2007-01-21,"51,19",13.25,,,
2007-01-20,"51,28",13.25,,,
2007-01-19,"52,29",13.25,,2.1307,
2007-01-18,"50,83",13.25,,2.1329,
2007-01-17,"51,19",13.25,,2.135,
2007-01-16,"49,95",13.25,,2.1444,
2007-01-15,"51,68",13.25,,2.1407,
2007-01-14,"52,11",13.25,,,
2007-01-13,"52,38",13.25,,,
2007-01-12,"52,82",13.25,,2.1421,
2007-01-11,"51,68",13.25,,2.1465,
2007-01-10,"52,11",13.25,,2.1556,
2007-01-09,"52,82",13.25,,2.1506,
2007-01-08,"54,58",13.25,,2.1505,
2007-01-07,"56,63",13.25,,,
2007-01-06,"58,49",13.25,,,
2007-01-05,"52,82",13.25,,2.1474,
2007-01-04,"54,58",13.25,,2.1429,
2007-01-03,"56,63",13.25,,2.1372,
2007-01-02,"58,96",13.25,,2.1342,
2007-01-01,"59,41",13.25,0.44,,202.416
2006-12-31,"60,70",13.25,,,
2006-12-29,"58,96",13.25,,2.138,
2006-12-28,"59,41",13.25,,2.138,
2006-12-27,"60,70",13.25,,2.1497,
2006-12-26,"61,92",13.25,,2.1437,
2006-12-25,"62,13",13.25,,,
2006-12-24,"63,13",13.25,,,
2006-12-23,"62,19",13.25,,,
2006-12-22,"62,81",13.25,,2.1518,
2006-12-21,"62,13",13.25,,2.1593,
2006-12-20,"63,13",13.25,,2.156,
2006-12-19,"62,91",13.25,,2.1572,
2006-12-18,"62,85",13.25,,2.147,
2006-12-17,"61,89",13.25,,,
2006-12-16,"62,58",13.25,,,
2006-12-15,"62,59",13.25,,2.147,
2006-12-14,"62,85",13.25,,2.146,
2006-12-13,"61,89",13.25,,2.1459,
2006-12-12,"63,67",13.25,,2.1481,
2006-12-11,"63,17",13.25,,2.1384,
2006-12-10,"63,70",13.25,,,
2006-12-09,"63,65",13.25,,,
2006-12-08,"63,97",13.25,,2.1442,
2006-12-07,"63,17",13.25,,2.1428,
2006-12-06,"63,70",13.25,,2.1528,
2006-12-05,"64,74",13.25,,2.156,
2006-12-04,"64,36",13.25,,2.1693,
2006-12-03,"62,13",13.25,,,
2006-12-02,"61,22",13.25,,,
2006-12-01,"60,52",13.25,0.48,2.1672,201.8
2006-11-30,"64,36",13.25,,2.1668,
2006-11-29,"62,13",13.75,,2.1783,
2006-11-28,"60,72",13.75,,2.187,
2006-11-27,"59,70",13.75,,2.18,
2006-11-26,"58,66",13.75,,,
2006-11-25,"59,53",13.75,,,
2006-11-24,"57,38",13.75,,2.17,
2006-11-23,"59,70",13.75,,2.1683,
2006-11-22,"58,66",13.75,,2.1623,
2006-11-21,"57,01",13.75,,2.1638,
2006-11-20,"59,50",13.75,,2.1622,
2006-11-19,"57,97",13.75,,,
2006-11-18,"57,90",13.75,,,
2006-11-17,"56,88",13.75,,2.1593,
2006-11-16,"59,50",13.75,,2.1517,
2006-11-15,"57,97",13.75,,,
2006-11-14,"59,18",13.75,,2.1537,
2006-11-13,"59,72",13.75,,2.162,
2006-11-12,"57,18",13.75,,,
2006-11-11,"56,99",13.75,,,
2006-11-10,"57,02",13.75,,2.1489,
2006-11-09,"59,72",13.75,,2.1412,
2006-11-08,"57,18",13.75,,2.1464,
2006-11-07,"56,55",13.75,,2.1353,
2006-11-06,"56,26",13.75,,2.1378,
2006-11-05,"56,37",13.75,,,
2006-11-04,"56,13",13.75,,,
2006-11-03,"57,08",13.75,,2.142,
2006-11-02,"56,26",13.75,,,
2006-11-01,"56,37",13.75,0.31,2.141,201.5
2006-10-31,"57,99",13.75,,2.143,
2006-10-30,"58,76",13.75,,2.1456,
2006-10-29,"58,79",13.75,,,
2006-10-28,"56,56",13.75,,,
2006-10-27,"56,56",13.75,,2.1378,
2006-10-26,"58,76",13.75,,2.1363,
2006-10-25,"58,79",13.75,,2.151,
2006-10-24,"57,94",13.75,,2.1467,
2006-10-23,"57,74",13.75,,2.1391,
2006-10-22,"58,51",13.75,,,
2006-10-21,"60,13",13.75,,,
2006-10-20,"58,22",13.75,,2.1457,
2006-10-19,"57,74",13.75,,2.1387,
2006-10-18,"58,51",14.25,,2.1339,
2006-10-17,"58,97",14.25,,2.1361,
2006-10-16,"57,87",14.25,,2.1331,
2006-10-15,"57,75",14.25,,,
2006-10-14,"57,80",14.25,,,
2006-10-13,"59,25",14.25,,2.1419,
2006-10-12,"57,87",14.25,,,
2006-10-11,"57,75",14.25,,2.1546,
2006-10-10,"56,90",14.25,,2.1497,
2006-10-09,"57,93",14.25,,2.1588,
2006-10-08,"55,82",14.25,,,
2006-10-07,"56,28",14.25,,,
2006-10-06,"58,80",14.25,,2.1636,
2006-10-05,"57,93",14.25,,2.1629,
2006-10-04,"55,82",14.25,,2.1676,
2006-10-03,"59,09",14.25,,2.1655,
2006-10-02,"60,68",14.25,,2.1623,
2006-10-01,"57,60",14.25,0.33,,201.8
2006-09-30,"58,53",14.25,,,
2006-09-29,"57,89",14.25,,2.1742,
2006-09-28,"60,68",14.25,,2.1793,
2006-09-27,"57,60",14.25,,2.186,
2006-09-26,"58,81",14.25,,2.198,
2006-09-25,"59,27",14.25,,2.2188,
2006-09-24,"59,09",14.25,,,
2006-09-23,"62,52",14.25,,,
2006-09-22,"61,47",14.25,,2.2177,
2006-09-21,"59,27",14.25,,2.1969,
2006-09-20,"59,09",14.25,,2.169,
2006-09-19,"60,23",14.25,,2.1518,
2006-09-18,"60,75",14.25,,2.1453,
2006-09-17,"61,28",14.25,,,
2006-09-16,"62,23",14.25,,,
2006-09-15,"62,41",14.25,,2.154,
2006-09-14,"60,75",14.25,,2.1593,
2006-09-13,"61,28",14.25,,2.17,
2006-09-12,"64,30",14.25,,2.1732,
2006-09-11,"64,52",14.25,,2.1751,
2006-09-10,"65,41",14.25,,,
2006-09-09,"65,94",14.25,,,
2006-09-08,"68,62",14.25,,2.1582,
2006-09-07,"64,52",14.25,,,
2006-09-06,"65,41",14.25,,2.1443,
2006-09-05,"70,49",14.25,,2.1288,
2006-09-04,"67,66",14.25,,2.1282,
2006-09-03,"67,15",14.25,,,
2006-09-02,"67,01",14.25,,,
2006-09-01,"69,44",14.25,0.21,2.1468,202.9
2006-08-31,"67,66",14.25,,2.1388,
2006-08-30,"67,15",14.75,,2.133,
2006-08-29,"72,58",14.75,,2.1419,
2006-08-28,"71,40",14.75,,2.1473,
2006-08-27,"71,12",14.75,,,
2006-08-26,"72,06",14.75,,,
2006-08-25,"72,42",14.75,,2.1571,
2006-08-24,"71,40",14.75,,2.1523,
2006-08-23,"71,12",14.75,,2.1354,
2006-08-22,"71,30",14.75,,2.1355,
2006-08-21,"70,42",14.75,,2.1361,
2006-08-20,"72,67",14.75,,,
2006-08-19,"73,57",14.75,,,
2006-08-18,"73,78",14.75,,2.1456,
2006-08-17,"70,42",14.75,,2.1365,
2006-08-16,"72,67",14.75,,2.1329,
2006-08-15,"75,19",14.75,,2.148,
